tweet_id,created_at,text,response_text
1643487,2017-11-06 00:08:15+00:00,"Dear @81470 and @81471: need some extra cheering for @205580, as I am stuck on DFW tarmac thanks to @AmericanAir https://t.co/6nDc1Ftcgd","@502301 We're sorry for the wait, Teri. We really appreciate your understanding tonight."
1642196,2017-11-06 00:13:27+00:00,"Dont fly @AmericanAir seriously, as a travel journalist I have NEVER dealt with so many issues trying to get home.","@393543 When the cancellation is out of our control, we're not always able to provide accommodations."
1643484,2017-11-06 00:14:18+00:00,@AmericanAir I will be incredibly shocked the day I have one flight that you don’t delay. I want my money back.,"@331460 We're unable to provide a refund for a flight you've taken. We're very sorry for any delays, Gregory."
1642202,2017-11-06 00:15:49+00:00,"@americanair sucks! Had to pay for 4 flights to take 2 flights. Costs $237 to switch flight, booked 1 way, they cancelled my return! BAD!",@501982 We're very sorry for the reason you had to travel. Please give us a call to look into this for you. https://t.co/Y3rvFiW5bQ
1644176,2017-11-06 00:15:59+00:00,"Great job @AmericanAir AA1738 turns catering around at the plane.  No food, no drinks.  Glad I paid for first class.","@502470 We'd like to clarify, there was no food or drink of any kind offered?"
1644179,2017-11-06 00:16:07+00:00,On my flight back to Miami - a man gave a woman &amp; her baby his seat in business class in @AmericanAir what a beautiful act of kindness.,"@502471 Our passengers are pretty spectacular people. That includes you, Fab! Thanks for joining us today."
1644171,2017-11-06 00:16:40+00:00,@AmericanAir 1396 don't leave without me. 2665 hasn't reached the gate yet !!!!,"@502469 We're not always able to hold flights, but if your connection is missed, our airport team will get you rebooked ASAP."
1637392,2017-11-06 00:17:55+00:00,@AmericanAir @500771 I was on the same flight. You should really train your gate agents better.,@500772 We appreciate the feedback on where we can improve.
1642208,2017-11-06 00:18:31+00:00,@AmericanAir Still haven’t even left yet. Smh. Ridiculous. https://t.co/jg6bU18ioi,"@501985 Weather delays frustrate us too. We're glad to see you've pulled out of the gate, so we'll have you wheels up soon."
1644166,2017-11-06 00:18:41+00:00,"@AmericanAir broke my stroller. Told the agent their response ""not our problem we aren't responsible"" not family friendly at all!!!",@502467 We love our traveling families and we'd like you to continue to work with our airport team. They will provide best options.
1644169,2017-11-06 00:21:41+00:00,@AmericanAir #customerservice leaves much to be desired 🙄,@502468 We're sorry you feel that way. Give us a call if we can assist you: https://t.co/Y3rvFiW5bQ
1644163,2017-11-06 00:23:06+00:00,I like how @AmericanAir thinks it's okay to inconvenience passengers with their delayed flights with no explanation. Truly American!,@502466 We never mean to inconvenience you. Please work with our airport team for an explanation.
1639074,2017-11-06 00:24:02+00:00,@AmericanAir They delayed the flight,@501188 We have your DM and will answer there.
1637395,2017-11-06 00:26:49+00:00,@AmericanAir Kind of an empty platitude. You have a security failure at the gate and inconvenience our flight and the folks waiting to board in Orlando.,"@500772 We hear you, and do take it seriously. We apologize for the wait."
1015847,2017-11-06 00:27:42+00:00,@AmericanAir I STILL have no resolve on this...,@360356 Our team is still looking into this. We appreciate your patience.
49254,2017-11-06 00:28:27+00:00,"@Delta Taking off soon, hope to hear from you when I land 😘",@Delta Still haven’t heard from you @Delta and getting worried. Boarding my second flight now. You up?
1644159,2017-11-06 00:29:06+00:00,@AmericanAir flight 2113 sitting on tarmac for 20 minutes after backing away 20 minutes late. Why? Awful!,"@480808 We're glad to see you're wheels up now. We're very sorry for the extra travel time, Gary."
1644148,2017-11-06 00:30:39+00:00,Had an amazing 4 days home in NJ for my sister’s wedding &amp; cried when I had to go to the airport.,"Got to the airport, waited around for an hour only to find out my @americanair flight was delayed, meaning I’d miss my flight to TLH."
1644153,2017-11-06 00:32:55+00:00,THANK YOU @AmericanAir THIS WAS A BLESSING TOY EARS 😍 https://t.co/QBwy1z7Qxm,@AmericanAir @1534 TO MY *
2020713,2017-11-06 00:33:37+00:00,"Never flying @AmericanAir again. No compensation, no hotel for leaving me stranded in New York overnight and terrible customer service","@AmericanAir I mean its fine I was supposed to be back in DSM this morning at 8:30, but I guess tomorrow night at 7:30 is fine. Its not like I have work"
1644143,2017-11-06 00:34:46+00:00,Hey @AmericanAir. Can you update the wireless entertainment? It's been the same since this summer. Thanks #AmericanAirlines #AA,"@502462 We always want you to have a great time on board, and appreciate you letting us know where we can improve!"
1643702,2017-11-06 00:35:07+00:00,@JetBlue @452092 It will be a Jet Blue credit that is hard to redeem and expires. Not worth the effort.,@502356 @JetBlue @452092 They only offer $15. Doesn't matter how long the flight is. Pretty disappointing considering this is why most people fly the airline
1644138,2017-11-06 00:36:46+00:00,Why are airports always so hot? You know we are all running around like mad people...#pumpthatac #Phoenix @AmericanAir,"@502460 We know that there's plenty of #AiportCardio going on and we're sorry if it was warm, Michelle!"
1644131,2017-11-06 00:38:54+00:00,@AmericanAir just cancel my flight from NY to Dayton already so I can go back and cuddle with my girlfriend for just one more night.,@502458 We see there's a weather delay and you should be taking off at 10;32p. We appreciate your patience with the weather.
1644776,2017-11-06 00:42:14+00:00,Thank goodness this @AmericanAir flight has captions on its inflight entertainment. #accessibility for all.,@502621 We're here to make travel fantastic for all. We hope you have a great evening.
1644140,2017-11-06 00:42:57+00:00,Hi @AmericanAir I am on FLT 1330 to CLT. We are delayed. Any chance I make my FLT 2035 to JAX?   If not what are my options?,"@502461 Hi there, we're going to send you a quick DM."
1644778,2017-11-06 00:43:06+00:00,@AmericanAir you have a real star employee named Gina at the Seattle airport!She has been killing it for ea person that's needed help.#raise,@500947 Yay! We're so happy to hear what a #stAAr Gina is. We'll be sure to share your kind words with her. #AATeam
1644780,2017-11-06 00:43:50+00:00,".@AmericanAir is the absolute worst piece of junk airline, ever. Delays and ""mechanical issues"" - your new slogan. How are you still in biz?","@502622 We're very sorry for the delays, Christopher. Work with our airport team if we can assist with rebooking."
1645264,2017-11-06 00:44:18+00:00,@AmericanAir Kudos to the FA's on flight 2401 Dallas to L.A. Great service as always https://t.co/juYmlkKKVE,"@502752 We're glad you're having a fantastic trip, Wendy. Thanks for your kind words for our #AATeam!"
1644151,2017-11-06 00:44:57+00:00,@AmericanAir @1534 TO MY *,@502464 We're so glad you're enjoying your time on board!
1644134,2017-11-06 00:45:02+00:00,Fly with @AmericanAir 12 weeks in a row. They cancel the flight &amp; make 0 effort to accommodate. Talk about loyalty. Last time I️ ever fly AA,@502459 We're not always able to provide accommodations. Please continue working with our airport team.
1618120,2017-11-06 00:47:41+00:00,@AmericanAir I tried everything and it’s now $300. I clicked book right after I saw it and it went away.  How is that possible within minutes?,@496134 The fares sell in real time. We're very sorry it reflected a fare that wasn't available.
1645258,2017-11-06 00:48:44+00:00,@AmericanAir My husband had a packaged waffle snack today in first class from MTY to DFW and DFW to CID... he loved them! What are they?!,"@502749 We're not sure, but we'd like to see if we can find out. We'll reach out to the Food and Beverage team and let you know."
126238,2017-11-06 00:48:56+00:00,shoutout to Christy (sp?) at .@AmericanAir customer service for helping me resolve a mileage based reservation issue of my doing #urock #thx,@144328 That’s so awesome and we’d love to share this with Christy. Please DM your record locator and tell us where she helped you from. #AATeam
1645262,2017-11-06 00:52:56+00:00,@AmericanAir why are there 50 people in line for bag drop and  one person working the counter at the Las Vegas airport?,"@502751 We're working hard to have everyone assisted. We'll have someone with you soon, Shannon."
2020712,2017-11-06 00:53:02+00:00,"@AmericanAir I mean its fine I was supposed to be back in DSM this morning at 8:30, but I guess tomorrow night at 7:30 is fine. Its not like I have work","@597594 Weather in the Northeast has affected our operations. When the delay's out of our control, we're not always able to provide accommodations."
1645260,2017-11-06 00:54:04+00:00,@AmericanAir Treatment of customers on AA4345 tonight is unacceptable. Have been sitting at gate for 3+ hours and no assistance  from desk.,"@502750 We see you're wheels up now. Thanks for hanging in there with us, Mackenzie."
2512646,2017-11-06 00:55:54+00:00,Eeeeek. My 5:25 @AmericanAir flight 104 out of DCA delayed another hour on the tarmac. Would be a good time for free drinks for all LOL,"@307881 We're waiting on the OK from Air Traffic Control, and then we'll have you wheels up! Your patience is truly appreciated."
2512648,2017-11-06 00:57:09+00:00,"Incompetent people working @AmericanAir forced me to checkin carryon, gave wrong tag tracker and didn't let me know it wasn't tranxing w me!",@716091 We're very sorry for this experience. Please see our airport Baggage team if you need any help.
2512644,2017-11-06 00:58:03+00:00,I've been decisively deciding how the fuck to get myself into your first class. @AmericanAir,@502511 You can check on available upgrades to purchase. Please call our Reservations team at 800-433-7300.
2194612,2017-11-06 00:59:13+00:00,@AmericanAir For all the terrible service AA has a lot of work to do to be better.  What are you going to do to make up for that &amp; 4.5 hour delay?,@642169 We're showing that your scheduled flights operated close to one time. Please provide more details via DM.
1646375,2017-11-06 01:00:32+00:00,"@AmericanAir   AA 104 DCA to JFK scheduled 5:35, boarded, deboarded, boarded again &amp; now cancelled???!!! #AmericanAirlines needs CS training",@503056 We're very sorry for the extra travel time. The delay was due to Air Traffic Control.
2021072,2017-11-06 01:00:41+00:00,@AmericanAir had the absolute worst experience with American Airlines today. Not an iota of care taken with customers.,@597705 We care about all of our customers including yourself. We're sorry to hear you're unhappy with the response our team provided.
1646373,2017-11-06 01:02:09+00:00,Yo @AmericanAir can you please add passenger heights as a data point when choosing a seat. Sitting next to the Monstars is not ideal. https://t.co/cN0bZp43m9,"@503055 We want our passengers to be comfortable on board, always. Let our crew know, we'll be happy to look into another seat."
